FID,access,bridge,from_,highway,junction,key,lanes,length,maxspeed,name,oneway,osmid,ref,service,to,tunnel,width,out_pgh,river_bge
28022, , ,3605553521,service, ,0, ,62.449, , ,False,354906208, , ,3605553480, , ,0,0
28023, , ,4602190782,service, ,0, ,247.87599999999998, , ,False,354906224, , ,3605553480, , ,0,0
28024, , ,3605553550,service, ,0, ,98.56899999999999, , ,False,354906201, , ,3605553481, , ,0,0
28025, , ,3605553488,service, ,0, ,67.536, , ,False,354906194, , ,3605553484, , ,0,0
28026, , ,3605553496,service, ,0, ,39.775999999999996, , ,False,354906194, , ,3605553488, , ,0,0
28027, , ,3605553588,service, ,0, ,168.848, , ,False,354906214, , ,3605553488, , ,0,0
28028, , ,3605553510,service, ,0, ,39.094, , ,False,354906194, , ,3605553496, , ,0,0
28029, , ,3605553523,service, ,0, ,34.569, , ,False,354906222, , ,3605553496, , ,0,0
28030, , ,3605553517,service, ,0, ,13.53, , ,False,354906192, , ,3605553505, , ,0,0
28031, , ,3605553517,service, ,1, ,37.709999999999994, , ,False,354906226, , ,3605553505, , ,0,0
28032, , ,3605553535,service, ,0, ,84.822, , ,False,354906194, , ,3605553510, , ,0,0
28033, , ,3605553523,service, ,0, ,23.667, , ,False,354906211, , ,3605553510, , ,0,0
28034, , ,3605553622,service, ,0, ,318.664, , ,False,354906192, , ,3605553517, , ,0,0
28035, , ,3605553558,service, ,0, ,73.866, , ,False,354906222, , ,3605553523, , ,0,0
28036, , ,3605553545,service, ,0, ,20.334, , ,False,354906198, , ,3605553535, , ,0,0
28037, , ,3605553546,service, ,0, ,30.073999999999998, , ,False,354906194, , ,3605553535, , ,0,0
28038, , ,3605553563,service, ,0, ,50.019999999999996, , ,False,354906228, , ,3605553545, , ,0,0
28039, , ,3605553546,service, ,0, ,29.33, , ,False,354906228, , ,3605553545, , ,0,0
28040, , ,3605553550,service, ,0, ,12.755, , ,False,354906194, , ,3605553546, , ,0,0
28041, , ,3605553602,service, ,0, ,228.52999999999997, , ,False,354906201, , ,3605553550, , ,0,0
28042, , ,3605553563,service, ,0, ,20.013, , ,False,354906200, , ,3605553558, , ,0,0
28043, , ,3605553577,service, ,0, ,24.468, , ,False,354906222, , ,3605553558, , ,0,0
28044, , ,3605553577,service, ,0, ,26.499, , ,False,354906228, , ,3605553563, , ,0,0
28045, , ,3605553622,service, ,0, ,178.488, , ,False,354906206, , ,3605553576, , ,0,0
28046, , ,3605553602,service, ,0, ,84.80199999999999, , ,False,354906228, , ,3605553577, , ,0,0
28047, , ,3605553602,service, ,0, ,92.869, , ,False,354906201, , ,3605553588, , ,0,0
28048, , ,3605553602,service, ,1, ,333.18899999999996, , ,False,354906214, , ,3605553588, , ,0,0
28049, , ,3610923825,service, ,0, ,195.214, ,Derby Alley,False,355492649, ,alley,3610923824, , ,1,0
28050, , ,5045613930,service, ,0, ,45.072, ,Penn Alley,False,521255498, ,alley,3620467895, , ,1,0
28051, , ,3620482624,service, ,0, ,92.607, , ,False,356631388, ,alley,3620482623, , ,1,0
28052, , ,3620482639,residential, ,0, ,10.908, ,Valley Street,False,11804248, , ,3620482624, , ,1,0
28053, , ,3620482626,service, ,0, ,75.46, ,Arch Alley,False,356631389, ,alley,3620482625, , ,1,0
28054, , ,3620482634,service, ,0, ,107.542, ,Spruce Alley,False,524515306, ,alley,3620482627, , ,1,0
28055, , ,3620482632,residential, ,0, ,44.701, ,Jane Street,False,11711899, , ,3620482631, , ,1,0
28056, , ,3620482636,service, ,0, ,43.016, ,Holmes Way,False,11838303, ,alley,3620482631, , ,1,0
28057, , ,3620482635,service, ,0, ,41.927, ,Franklin Way,False,356631390, ,alley,3620482632, , ,1,0
28058, , ,3620482634,service, ,0, ,41.678, ,Franklin Way,False,356631390, ,alley,3620482633, , ,1,0
28059, , ,3620482635,service, ,0, ,43.529, ,Franklin Way,False,356631390, ,alley,3620482633, , ,1,0
28060, , ,3620482636,service, ,0, ,51.748, ,Cherry Way,False,356631391, ,alley,3620482635, , ,1,0
28061, , ,3620482641,service, ,0, ,43.695, ,Grant Way,False,11831695, ,alley,3620482637, , ,1,0
28062, , ,3643487502,residential, ,0, ,17.906, ,Dohrman Street,False,11830092, , ,3620482638, , ,1,0
28063, , ,3643487518,service, ,0, ,37.681, , ,False,356631392, ,alley,3620482638, , ,1,0
28064, , ,3643487518,service, ,0, ,59.272, , ,False,356631392, ,alley,3620482639, , ,1,0
28065, , ,3620482641,service, ,0, ,96.901, ,Cherry Way,False,356631393, ,alley,3620482640, , ,1,0
28066, , ,3620482642,service, ,0, ,97.93, ,Cherry Way,False,356631393, ,alley,3620482641, , ,1,0
28067, , ,5056240537,residential, ,0, ,186.93599999999998, ,Liberty Street,True,11825595, , ,3620482650, , ,1,0
28068, , ,3620484487,service, ,0, ,198.309, ,Petty Way,False,356631869, ,alley,3620484482, , ,0,0
28069, , ,3620484489,service, ,0, ,86.484, , ,False,356631870, ,alley,3620484488, , ,1,0
28070, , ,4990031770,residential, ,0, ,36.16, ,Oxbow,False,11811240, , ,3620484488, , ,1,0
28071, , ,3749585301,residential, ,0, ,464.775, ,Napor Boulevard,False,"[11683747, 161498894]", , ,3620485076, , ,1,0
28072, , ,3818295170,service, ,0, ,85.793, , ,False,371685153, , ,3620485087, , ,1,0
28073, , ,3818295161,residential, ,0, ,103.725, ,Rutgers Road,False,11691950, , ,3620485087, , ,1,0
28074, , ,3818295161,residential, ,0, ,13.058, ,Rutgers Road,False,11691950, , ,3620485089, , ,1,0
28075, , ,4015454983,tertiary, ,0, ,35.096, ,Ingram Avenue,False,11695673, , ,3620488399, , ,1,0
28076, , ,3620488400,service, ,0, ,171.513, , ,False,356631873, ,alley,3620488399, , ,1,0
28077, , ,3620488402,service, ,0, ,231.313, , ,False,356631874, ,alley,3620488401, , ,1,0
28078, , ,3620488403,service, ,0, ,177.958, , ,False,356631874, ,alley,3620488402, , ,1,0
28079, , ,3620488405,service, ,0, ,183.858, , ,False,356631876, ,alley,3620488404, , ,1,0
28080, , ,3620488406,service, ,0, ,158.384, , ,False,356631876, ,alley,3620488405, , ,1,0
28081, , ,3621884083,service, ,0,1,23.385, , ,False,356783445, ,alley,3621884081, , ,1,0
28082, , ,3621884081,service, ,0,1,28.697, , ,False,356783445, ,alley,3621884081, , ,1,0
28083, , ,3621885604,service, ,0, ,51.667, , ,False,356783446, , ,3621884089, , ,1,0
28084, , ,3621954183,residential, ,0, ,35.32, ,Winhurst Street,False,356790927, , ,3621954182, , ,0,0
28085, , ,3621961517,residential, ,0, ,46.013999999999996, ,Kleber Street,True,356790312, , ,3621961515, , ,0,0
28086, , ,4605988791,service, ,0, ,189.03499999999997, , ,False,465669457, , ,3625526226, , ,1,0
28087, , ,3625625545,service, ,0, ,74.099, ,Clement Way,False,357241484, , ,3625625544, , ,0,0
28088, , ,3902361839,residential, ,0, ,38.943, ,37th Street,False,420383274, , ,3625625545, , ,0,0
28089, , ,4998819507,service, ,0, ,178.26500000000001, ,East Entry Drive,False,11695492, , ,3625722517, , ,0,0
28090, , ,3627271382,service, ,0, ,34.495, ,Kay Drive,False,357499356, , ,3627271381, , ,1,0
28091, , ,3627548945,residential, ,0, ,50.096, ,Stranmore Street,False,357527629, , ,3627548944, , ,0,0
28092, , ,3627562749,service, ,0, ,161.361, , ,False,357528791, , ,3627562739, , ,1,0
28093, , ,3627908324,service, ,0, ,237.091, , ,False,357561768, ,alley,3627908323, , ,1,0
28094, , ,3627908350,service, ,0, ,337.885, , ,False,357561776, , ,3627908349, , ,1,0
28095, , ,3629316776,residential, ,0, ,68.57, ,Arsenal Way,False,357809967, , ,3629316775, , ,0,0
28096, , ,3629376541,residential, ,0, ,50.964, ,Sam Street,False,357818409, , ,3629376540, , ,0,0
28097, , ,3631506429,service, ,0, ,445.74300000000005, , ,False,"[358187108, 358187110]", , ,3631506429, , ,1,0
28098, , ,3631506439,service, ,0, ,190.99599999999998, , ,False,358187108, , ,3631506429, , ,1,0
28099, , ,3631506707,unclassified, ,0, ,1308.6770000000004, ,Noble Drive,False,357228306, , ,3631506439, , ,1,0
28100, , ,3631506440,unclassified, ,0, ,409.83299999999997, ,Noble Drive,False,357228306, , ,3631506439, , ,1,0
28101, , ,3632131879,service, ,0, ,96.13700000000001, , ,False,358264823, ,driveway,3632131869, , ,0,0
28102, , ,5525995163,residential, ,0, ,41.473, ,South Lexington Avenue,False,11827312, , ,3632131879, , ,0,0
28103, , ,3633019162,service, ,0, ,24.748, ,Armstrong Way,False,11957112, ,alley,3633019161, , ,0,0
28104, , ,3633191008,residential, ,0, ,252.072, ,Maple Avenue,False,358393660, , ,3633189988, , ,1,0
28105, , ,3633439950,residential, ,0, ,198.81, ,Camelot Court,False,11831113, , ,3633439950, , ,1,0
28106, , ,3637865653,service, ,0, ,51.554, , ,False,405695927, , ,3637865652, , ,0,0
28107, , ,3637865655,service, ,0, ,23.891, , ,False,358960276, , ,3637865654, , ,0,0
28108, , ,3638016148,residential, ,0, ,51.734, ,Equator Way,False,358977758, , ,3638016147, , ,0,0
28109, , ,4015454869,service, ,0, ,73.101, ,Maxwell Street,False,359145997, , ,3639128268, , ,1,0
28110, , ,4015454929,tertiary, ,0, ,168.33100000000002, ,Foster Avenue,False,"[510497564, 11832615]", , ,3639128268, , ,1,0
28111, , ,3639824359,service, ,0, ,36.215, ,Grossman Place,False,359226933, , ,3639824358, , ,1,0
28112, , ,3639956805,residential, ,0, ,41.632, ,Niagra Square,False,359239701, , ,3639956804, , ,0,0
28113, , ,3639998948,service, ,0, ,26.967, , ,False,359242851, , ,3639998946, , ,0,0
28114, , ,3639998948,service, ,0, ,251.16299999999998, , ,False,359242851, , ,3639998948, , ,0,0
28115, , ,3640174360,service, ,0, ,55.101, ,Easton Way,False,359263736, , ,3640174359, , ,0,0
28116, , ,3640981892,service, ,0, ,35.806, ,Alice Street,False,11740630, , ,3640981889, , ,1,0
28117, , ,3640981889,service, ,2, ,246.299, ,Alice Street,False,"[359372066, 359372067]", , ,3640983501, , ,1,0
28118, , ,3640983501,service, ,0, ,99.987, ,Alice Street,False,359372066, , ,3640981889, , ,1,0
28119, , ,3640983496,service, ,0, ,18.761, ,Alice Street,False,359372066, , ,3640981890, , ,1,0
28120, , ,4011704511,secondary, ,0,3,86.64200000000001,35 mph,Greentree Road,False,264591647, , ,3640981890, , ,1,0
28121, , ,3640983496,service, ,0, ,155.224, , ,False,359372069, , ,3640981892, , ,1,0
28122, , ,3640983501,service, ,0, ,109.876, ,Alice Street,False,359372066, , ,3640983496, , ,1,0
28123, , ,3641149595,residential, ,0, ,27.275, ,Roseberry Street,False,11733149, , ,3641149563, , ,0,0
28124, , ,3641149574,residential, ,0, ,130.03300000000002, ,Roseberry Lane,False,359388226, , ,3641149563, , ,0,0
28125, , ,3641149601,service, ,0, ,102.88399999999999, , ,False,359388177, , ,3641149595, , ,0,0
28126, , ,3641183962,residential, ,0, ,116.63399999999999, , ,False,359397517, , ,3641183949, , ,0,0
28127, , ,3641183962,residential, ,0, ,26.014, , ,False,359397517, , ,3641183955, , ,0,0
28128, , ,3641183962,residential, ,1, ,92.235, , ,False,359397518, , ,3641183955, , ,0,0
28129, , ,3641257558,service, ,0, ,199.484, ,Plum Way,False,359406999, ,alley,3641257557, , ,0,0
28130, , ,3641411335,residential, ,0, ,73.99, ,Guide Way,False,359416985, , ,3641411334, , ,0,0
28131, , ,3642795255,service, ,0, ,77.942, ,Z Way,False,359601969, , ,3642795254, , ,0,0
28132, , ,3643367459,service, ,0, ,51.966, ,Durango Way,False,359657547, ,alley,3643367458, , ,0,0
28133, , ,3643367460,service, ,0, ,55.825, ,Durango Way,False,359657547, ,alley,3643367459, , ,0,0
28134, , ,3643367461,service, ,0, ,47.917, ,Durango Way,False,359657547, ,alley,3643367460, , ,0,0
28135, , ,3643367462,service, ,0, ,47.325, ,Durango Way,False,359657547, ,alley,3643367461, , ,0,0
28136, , ,5160879428,residential, ,0,2,294.926, ,Pauline Avenue,False,11832737, , ,3643368162, , ,0,0
28137, , ,3643487499,service, ,0, ,95.949, ,Bremen Alley,False,359672704, ,alley,3643487498, , ,1,0
28138, , ,3643487506,residential, ,0, ,3.246, ,Dohrman Street,False,11830091, , ,3643487499, , ,1,0
28139, , ,3643487501,service, ,0,1,161.938, , ,False,359672705, ,alley,3643487500, , ,1,0
28140, , ,3643487516,service, ,0, ,42.608, , ,False,359672706, ,alley,3643487502, , ,1,0
28141, , ,3643487504,service, ,0, ,39.76, , ,False,359672706, ,alley,3643487503, , ,1,0
28142, , ,3643487516,service, ,0, ,41.559, , ,False,359672706, ,alley,3643487503, , ,1,0
28143, , ,3643487509,residential, ,0, ,19.447, ,Hober Street,False,11692234, , ,3643487504, , ,1,0
28144, , ,3643487515,service, ,0, ,38.706, ,Bremen Alley,False,359672707, ,alley,3643487505, , ,1,0
28145, , ,3643487517,service, ,0, ,40.757, ,Bremen Alley,True,524515301, ,alley,3643487505, , ,1,0
28146, , ,3643487506,service, ,0, ,40.749, ,Bremen Alley,True,524515301, ,alley,3643487517, , ,1,0
28147, , ,3643487515,service, ,0, ,40.435, ,Bremen Alley,False,359672707, ,alley,3643487507, , ,1,0
28148, , ,3643487513,service, ,0, ,38.649, ,Bremen Alley,False,359672707, ,alley,3643487507, , ,1,0
28149, , ,5094235892,service, ,0, ,39.09, , ,False,359672708, ,alley,3643487508, , ,1,0
28150, , ,5094235892,service, ,0, ,174.696, , ,False,359672708, ,alley,3643487509, , ,1,0
28151, , ,3643487513,service, ,0, ,90.954, , ,False,359672710, ,alley,3643487512, , ,1,0
28152, , ,3643487515,service, ,0, ,130.261, , ,False,359672711, ,alley,3643487514, , ,1,0
28153, , ,3643487517,service, ,0, ,206.52, , ,False,359672712, ,alley,3643487516, , ,1,0
28154, , ,3643487521,service, ,0, ,98.133, , ,False,359672713, ,alley,3643487518, , ,1,0
28155, , ,5034883730,service, ,0, ,39.195, , ,False,359672715, ,alley,3643487522, , ,1,0
28156, , ,5034902564,secondary, ,0,2,19.292, ,Chartiers Avenue,False,521054753,Blue Belt, ,3643487522, , ,1,0
28157, , ,5034902562,secondary, ,0,2,26.225, ,Chartiers Avenue,False,521054763,Blue Belt, ,3643487522, , ,1,0
28158, , ,5034881408,service, ,0, ,96.33, , ,False,"[521054755, 359672715]", ,alley,3643487523, , ,1,0
28159, , ,5033213168,residential, ,0, ,74.487, ,Vine Street,True,"[515109192, 521054754]", , ,3643487523, , ,1,0
28160, , ,3646961388,residential, ,0,2,58.18, ,Santiago Street,False,11949649, , ,3646961382, , ,0,0
28161, , ,3646965897,service, ,0, ,25.155, , ,False,360096046, , ,3646961388, , ,0,0
28162, , ,3650022390,service, ,0, ,39.213, , ,False,360460044, , ,3650022389, , ,1,0
28163, , ,5010207110,tertiary, ,0,2,69.14,25 mph,West View Avenue,False,512394166, , ,3650022389, , ,1,0
28164, , ,3650022390,service, ,0, ,102.49999999999999, , ,False,360460044, , ,3650022390, , ,1,0
28165, , ,5010207102,service, ,0, ,113.37, , ,False,360460043, , ,3650024929, , ,1,0
28166, , ,3661870199,primary, ,0,2,155.29700000000003, ,South Main Street,True,"[67077604, 511174079]",PA 60, ,5000839361, , ,0,0
28167, , ,5000839277,primary, ,0,1,34.406000000000006,25 mph,South Main Street,True,511174083, , ,3661870199, , ,0,0
28168, , ,5000839282,secondary, ,0,1,41.301,25 mph,South Main Street,True,54224007,PA 60, ,3661870199, , ,0,0
28169, , ,3662408058,service, ,0, ,73.508, , ,False,"[361815224, 361815222]", , ,3662408054, , ,0,0
28170, , ,4481133775,"['unclassified', 'service']", ,0, ,62.775999999999996, , ,False,"[362885632, 451280791]", , ,3671269329, , ,1,0
28171, , ,4481133782,service, ,0, ,33.983000000000004, , ,False,451280794, , ,3671269329, , ,1,0
28172, , ,4598351873,residential, ,0, ,111.381, ,Lincoln Avenue,False,464760176, , ,3671269349, , ,1,0
28173, , ,3671269744,service, ,0, ,126.182, , ,False,362885664, , ,3671269739, , ,1,0
28174, , ,3675559200,service, ,0, ,37.954, , ,False,363387912, , ,3675559174, , ,0,0
28175, , ,3682859873,service, ,0, ,33.459, , ,False,364228399, , ,3682859871, , ,0,0
28176, , ,3682859875,service, ,0, ,20.748, , ,False,364228399, , ,3682859873, , ,0,0
28177, , ,3682859883,service, ,0, ,44.475, , ,False,364228401, , ,3682859873, , ,0,0
28178, , ,3684966060,service, ,0, ,99.07900000000001, , ,False,364451038, , ,3684966058, , ,0,0
28179, , ,3684966065,service, ,0, ,84.778, , ,False,364451039, , ,3684966061, , ,0,0
28180, , ,3688283124,service, ,0, ,89.416, , ,False,364784463, ,alley,3688283121, , ,0,0
28181, , ,3688751957,service, ,0, ,3.003, , ,False,54490668, , ,3688751956, , ,0,0
28182, , ,5045845246,unclassified, ,0, ,232.582,25 mph,Preble Avenue,False,55197854, , ,3690054115, , ,0,0
28183, , ,3690054122,service, ,0, ,154.22499999999997, , ,False,364977247, , ,3690054115, , ,0,0
28184, , ,3690054473,service, ,0, ,461.07899999999995, , ,False,364977252, , ,3690054462, , ,0,0
28185, , ,3690724064,service, ,0, ,122.251, , ,False,365029476, ,driveway,3690724056, , ,0,0
28186, , ,3703526321,service, ,0, ,68.826, , ,False,366376692, , ,3703526318, , ,0,0
28187, , ,3708024583,service, ,0, ,387.09799999999996, , ,False,366826459, , ,3708022916, , ,0,0
28188, , ,3708024606,service, ,0, ,99.735, , ,False,366826458, , ,3708024543, , ,0,0
28189, , ,3708024606,service, ,1, ,346.09400000000005, , ,False,366826461, , ,3708024543, , ,0,0
28190, , ,3708024550,service, ,0, ,30.633, , ,False,366826461, , ,3708024543, , ,0,0
28191, , ,3708024551,service, ,0, ,3.608, , ,False,366826465, , ,3708024548, , ,0,0
28192, , ,3708024622,service, ,0, ,256.30300000000005, , ,False,366826465, , ,3708024548, , ,0,0
28193, , ,3708024579,service, ,0, ,34.042, , ,False,366826469, , ,3708024548, , ,0,0
28194, , ,3708024598,service, ,0, ,38.351, , ,False,366826457, , ,3708024550, , ,0,0
28195, , ,3708024598,service, ,1, ,80.734, , ,False,"[366826467, 366826461]", , ,3708024550, , ,0,0
28196, , ,3708024603,service, ,0, ,28.115, , ,False,366826468, , ,3708024558, , ,0,0
28197, , ,3708024609,service, ,0, ,204.611, , ,False,366826458, , ,3708024577, , ,0,0
28198, , ,3708024583,service, ,0, ,42.214000000000006, , ,False,366826458, , ,3708024577, , ,0,0
28199, , ,3708024661,service, ,0, ,101.70199999999998, , ,False,366826464, , ,3708024577, , ,0,0
28200, , ,3708024603,service, ,0, ,29.455, , ,False,366826462, , ,3708024579, , ,0,0
28201, , ,3708024622,service, ,0, ,30.647000000000002, , ,False,366826469, , ,3708024579, , ,0,0
28202, , ,3708024707,service, ,0, ,169.431, , ,False,366826459, , ,3708024583, , ,0,0
28203, , ,3708024656,service, ,0, ,68.934, , ,False,366826457, , ,3708024598, , ,0,0
28204, , ,3708024638,service, ,0, ,33.089, , ,False,366826468, , ,3708024603, , ,0,0
28205, , ,3708024609,service, ,0, ,5.257, , ,False,366826458, , ,3708024606, , ,0,0
28206, , ,3708024645,service, ,0, ,83.427, , ,False,366826464, , ,3708024609, , ,0,0
28207, , ,3708024638,service, ,0, ,42.339, , ,False,366826465, , ,3708024622, , ,0,0
28208, , ,3708024700,service, ,0, ,123.758, , ,False,366826465, , ,3708024638, , ,0,0
28209, , ,3708024689,service, ,0, ,178.58100000000002, , ,False,366826464, , ,3708024645, , ,0,0
28210, , ,3708024656,service, ,0, ,32.173, , ,False,366826466, , ,3708024645, , ,0,0
28211, , ,3708024700,service, ,0, ,49.727, , ,False,366826463, , ,3708024652, , ,0,0
28212, , ,3708024721,service, ,0, ,181.79899999999998, , ,False,366826457, , ,3708024656, , ,0,0
28213, , ,3708024721,service, ,0, ,216.93300000000005, , ,False,366826460, , ,3708024661, , ,0,0
28214, , ,3708024689,service, ,0, ,40.763000000000005, , ,False,366826464, , ,3708024661, , ,0,0
28215, , ,3708024721,service, ,0, ,70.268, , ,False,366826457, , ,3708024689, , ,0,0
28216, , ,3708024707,service, ,0, ,12.486, , ,False,366826465, , ,3708024700, , ,0,0
28217, , ,3708024727,service, ,0, ,48.730000000000004, , ,False,366826465, , ,3708024707, , ,0,0
28218, , ,3708024727,service, ,0, ,204.45900000000003, , ,False,366826456, , ,3708024727, , ,0,0
28219, , ,3708359761,service, ,0, ,91.981, , ,False,366854082, , ,3708359751, , ,0,0
28220, , ,3756151699,service, ,0, ,76.81299999999999, , ,False,366854082, , ,3708359751, , ,0,0
28221, , ,3708359768,service, ,0, ,38.71, , ,False,366854082, , ,3708359761, , ,0,0
28222, , ,3708359775,service, ,0, ,48.096000000000004, , ,False,366854085, , ,3708359761, , ,0,0
