Source,Target,Type,Id,bridge,required,out_boundary,distance
105740603,105740605,Directed,30435,0,0,0,206.275
105740603,105740601,Directed,30436,0,0,0,101.023
105740605,1458644011,Directed,30437,0,0,0,31.53
105740605,104712768,Directed,30438,0,0,0,39.513
105740605,105740603,Directed,30439,0,0,0,206.275
105740727,105740730,Directed,30440,0,0,0,39.144
105740727,104642565,Directed,30441,0,0,0,38.895
105740727,104591865,Directed,30442,0,0,0,83.925
105740730,105740727,Directed,30443,0,0,0,39.144
105740730,104735799,Directed,30444,0,0,0,98.777
105740730,104591874,Directed,30445,0,0,0,97.594
105740771,105685445,Directed,30446,0,0,1,376.161
105740781,105228541,Directed,30447,0,0,0,37.301
105740781,105186525,Directed,30448,0,0,0,37.773
105740781,105959879,Directed,30449,0,0,0,148.729
105740786,105174291,Directed,30450,0,0,0,60.256
105740786,105228557,Directed,30451,0,0,0,161.486
105740786,107673257,Directed,30452,0,0,0,52.567
105740791,105740796,Directed,30453,0,0,0,168.747
105740791,105174291,Directed,30454,0,0,0,107.574
105740791,107673257,Directed,30455,0,0,0,191.899
105740796,105740791,Directed,30456,0,0,0,168.747
105740796,105755861,Directed,30457,0,0,0,133.393
105740796,4620863675,Directed,30458,0,0,0,606.904
105741113,105741118,Directed,30459,0,0,0,99.082
105741113,104728876,Directed,30460,0,0,0,42.018
105741113,3563791494,Directed,30461,0,0,0,43.123
105741118,105233458,Directed,30462,0,0,0,206.28
105741118,105741113,Directed,30463,0,0,0,99.082
105741118,104728884,Directed,30464,0,0,0,41.962
105741118,105934107,Directed,30465,0,0,0,43.389
105741120,104728916,Directed,30466,0,0,0,32.443
105741120,107561722,Directed,30467,0,0,0,44.893
105741120,105706780,Directed,30468,0,0,0,123.997
105741180,104900182,Directed,30469,0,0,1,311.681
105741193,104800619,Directed,30470,0,0,0,41.134
105741193,107561197,Directed,30471,0,0,0,50.309
105741193,107561185,Directed,30472,0,0,0,84.196
105741193,105715843,Directed,30473,0,0,0,130.854
105741958,105874806,Directed,30474,0,0,1,85.085
105742008,104844469,Directed,30475,0,0,1,81.688
105742008,106037383,Directed,30476,0,0,1,65.487
105742008,104548994,Directed,30477,0,0,1,26.095
105742048,104974615,Directed,30478,0,0,1,92.536
105742048,105005899,Directed,30479,0,0,0,503.778
105742048,104202613,Directed,30480,0,0,0,500.907
105742077,105742081,Directed,30481,0,0,0,137.472
105742077,105916527,Directed,30482,0,0,0,46.055
105742077,105916518,Directed,30483,0,0,0,45.235
105742077,105005899,Directed,30484,0,0,0,164.577
105742081,3158865797,Directed,30485,0,0,0,164.159
105742081,105742077,Directed,30486,0,0,0,137.472
105742081,105857857,Directed,30487,0,0,0,41.013
105742081,105857839,Directed,30488,0,0,0,47.234
105742088,104825031,Directed,30489,0,0,0,151.554
105742088,104816030,Directed,30490,0,0,0,122.504
105742088,106002726,Directed,30491,0,0,0,59.766
105742088,104799431,Directed,30492,0,0,0,216.892
105742101,3159073446,Directed,30493,0,0,0,85.089
105742101,105179313,Directed,30494,0,0,0,46.062
105742101,104645429,Directed,30495,0,0,0,51.222
105742112,105742117,Directed,30496,0,0,0,166.23
105742112,106041333,Directed,30497,0,0,0,66.655
105742112,105731504,Directed,30498,0,0,0,38.198
105742117,104677616,Directed,30499,0,0,0,60.8
105742117,105742112,Directed,30500,0,0,0,166.23
105742117,105731514,Directed,30501,0,0,0,41.257
105742117,105912959,Directed,30502,0,0,0,129.382
105742211,104495940,Directed,30503,0,0,0,25.235
105742215,104620474,Directed,30504,0,0,0,51.433
105742215,105044139,Directed,30505,0,0,0,43.447
105742215,105969700,Directed,30506,0,0,0,46.673
105742215,107509495,Directed,30507,0,0,0,51.779
105742264,107588776,Directed,30508,0,0,0,167.421
105742835,105087394,Directed,30509,0,0,0,123.966
105742835,105035413,Directed,30510,0,0,0,66.386
105742835,1026041181,Directed,30511,0,0,0,211.672
105742903,105742906,Directed,30512,0,0,1,47.592
105742903,104847833,Directed,30513,0,0,1,110.817
105742906,104977827,Directed,30514,0,0,1,47.324
105742906,105742903,Directed,30515,0,0,1,47.592
105742906,104847842,Directed,30516,0,0,1,111.912
105742910,105742915,Directed,30517,0,0,1,46.498
105742910,104977827,Directed,30518,0,0,1,97.892
105742910,105086499,Directed,30519,0,0,1,126.609
105742915,105742910,Directed,30520,0,0,1,46.498
105742915,105086512,Directed,30521,0,0,1,126.512
105742915,4572563352,Directed,30522,0,0,1,111.534
105742915,4572563361,Directed,30523,0,0,1,50.954
105742926,104681304,Directed,30524,0,0,1,80.909
105742926,4572563353,Directed,30525,0,0,1,111.359
105742926,105742930,Directed,30526,0,0,1,50.233
105742926,4572563361,Directed,30527,0,0,1,46.225
105742930,104847914,Directed,30528,0,0,1,110.901
105742930,105742926,Directed,30529,0,0,1,50.233
105742941,105086544,Directed,30530,0,0,1,127.088
105742941,2610385412,Directed,30531,0,0,1,46.703
105742941,2924115569,Directed,30532,0,0,1,49.601
105742956,105175590,Directed,30533,0,0,1,48.514
105742956,105742959,Directed,30534,0,0,1,84.608
105742956,104900193,Directed,30535,0,0,1,233.926
105742959,105122684,Directed,30536,0,0,1,54.69
105742959,104873683,Directed,30537,0,0,1,70.687
105742959,105742956,Directed,30538,0,0,1,84.608
105742965,105175598,Directed,30539,0,0,1,71.324
105742965,105004276,Directed,30540,0,0,1,55.339
105742965,104873683,Directed,30541,0,0,1,20.64
105743190,104989262,Directed,30542,0,0,1,44.034
105743218,105743223,Directed,30543,0,0,0,54.6
105743218,685124293,Directed,30544,0,0,0,35.02
105743218,105712495,Directed,30545,0,0,0,39.355
105743223,105718294,Directed,30546,0,0,0,49.711
105743223,105743218,Directed,30547,0,0,0,54.6
105743223,105712499,Directed,30548,0,0,0,41.12
105743223,105217074,Directed,30549,0,0,0,64.07
105743461,105743467,Directed,30550,0,0,1,285.227
105743461,5322514684,Directed,30552,0,0,1,50.933
105743467,105743461,Directed,30553,0,0,1,285.227
105743467,104946860,Directed,30554,0,0,1,89.104
105743467,2610409552,Directed,30555,0,0,1,53.494
105743539,104979348,Directed,30556,0,0,0,50.219
105743549,104566579,Directed,30557,0,0,0,261.702
105743549,105783197,Directed,30558,0,0,0,48.142
105743549,104947789,Directed,30559,0,0,0,42.226
105743554,104566579,Directed,30560,0,0,0,31.432
105743731,104737028,Directed,30561,0,0,0,101.183
105743731,104627901,Directed,30562,0,0,0,102.093
105743731,107544239,Directed,30563,0,0,0,38.933
105743731,107534315,Directed,30564,0,0,0,41.142
105743737,106011349,Directed,30565,0,0,0,58.95
105743737,104737028,Directed,30566,0,0,0,106.877
105743737,107526882,Directed,30567,0,0,0,44.462
105743737,106011338,Directed,30568,0,0,0,47.762
105744209,104617649,Directed,30569,0,0,1,48.362
105744209,107498553,Directed,30570,0,0,1,47.103
105744209,107498551,Directed,30571,0,0,1,59.109
105744219,104617649,Directed,30572,0,0,1,47.513
105744219,107503577,Directed,30573,0,0,1,46.203
105744219,107503560,Directed,30574,0,0,1,58.39
105744324,105744335,Directed,30575,0,0,1,144.317
105744324,104711579,Directed,30576,0,0,1,130.548
105744324,105713360,Directed,30577,0,0,1,354.312
105744335,105744324,Directed,30578,0,0,1,144.317
105744335,105993441,Directed,30579,0,0,1,26.377
105744335,104711586,Directed,30580,0,0,1,131.553
105744484,105131797,Directed,30581,0,0,0,173.836
105744484,104713692,Directed,30582,0,0,0,30.374
105744484,105781111,Directed,30583,0,0,0,42.081
105744588,104591920,Directed,30584,0,0,0,77.62
105744588,105041789,Directed,30585,0,0,0,77.828
105744588,105183959,Directed,30586,0,0,0,52.525
105744588,105847143,Directed,30587,0,0,0,55.547
105745777,104950311,Directed,30588,0,0,0,60.52
105745777,104985889,Directed,30589,0,0,0,96.757
105745777,105239881,Directed,30590,0,0,0,133.274
105745789,104950311,Directed,30591,0,0,0,43.587
105745789,105913530,Directed,30592,0,0,0,40.524
105745789,105239868,Directed,30593,0,0,0,119.865
105746245,3659575791,Directed,30594,0,0,0,124.06
105746245,105752778,Directed,30595,0,0,0,224.607
105746533,105746540,Directed,30596,0,0,1,83.858
105746533,106015988,Directed,30597,0,0,1,282.703
105746533,105816756,Directed,30598,0,0,1,720.649
105746540,105746533,Directed,30599,0,0,1,83.858
105746554,107664960,Directed,30600,0,0,0,33.05
105746554,107664956,Directed,30601,0,0,0,33.58
105746554,4573686268,Directed,30602,0,0,0,73.799
105746676,105746681,Directed,30603,0,0,0,180.732
105746676,3470134595,Directed,30604,0,0,0,1012.393
105746676,104477301,Directed,30605,0,0,0,87.92
105746676,2611406546,Directed,30606,0,0,0,101.574
105746681,105746676,Directed,30607,0,0,0,180.732
105747907,3531001188,Directed,30608,0,0,0,237.816
105747907,3554484892,Directed,30609,0,0,0,29.111
105747907,104872183,Directed,30610,0,0,0,95.946
105747919,105696911,Directed,30611,0,0,0,73.559
105748076,105235874,Directed,30612,0,0,0,50.724
105748076,106108509,Directed,30613,0,0,0,139.22
105748076,104853178,Directed,30614,0,0,0,154.714
105748082,104990049,Directed,30615,0,0,0,74.725
105748082,104632293,Directed,30616,0,0,0,18.618
105748082,107475324,Directed,30617,0,0,0,182.139
105748090,104990049,Directed,30618,0,0,0,70.639
105748090,104990045,Directed,30619,0,0,0,78.16
105748090,105774787,Directed,30620,0,0,0,85.678
105748278,104186809,Directed,30621,0,0,0,56.196
105748278,104990843,Directed,30622,0,0,0,249.223
105748278,105823488,Directed,30623,0,0,0,50.186
105748278,105816068,Directed,30624,0,0,0,58.377
105748284,105737001,Directed,30625,0,0,0,42.528
105748284,104186809,Directed,30626,0,0,0,56.639
105748284,2781736384,Directed,30627,0,0,0,144.052
105748289,104949224,Directed,30628,0,0,0,97.634
105748289,105832031,Directed,30629,0,0,0,116.471
105748436,644661687,Directed,30630,0,0,1,215.906
105748436,105748446,Directed,30631,0,0,1,46.988
105748436,104900858,Directed,30632,0,0,1,45.753
105748446,105851789,Directed,30633,0,0,1,164.931
105748446,105126944,Directed,30634,0,0,1,166.141
105748446,104641712,Directed,30635,0,0,1,48.231
105748446,105748436,Directed,30636,0,0,1,46.988
105748461,105201252,Directed,30637,0,0,1,233.64
105748461,104830597,Directed,30638,0,0,1,45.69
105748461,105732218,Directed,30639,0,0,1,45.694
105748490,104732945,Directed,30640,0,0,1,92.221
105748490,4618848392,Directed,30641,0,0,1,122.176
105748490,2611682382,Directed,30642,0,0,1,307.767
105748544,105721319,Directed,30643,0,0,1,51.79
105748544,105237510,Directed,30644,0,0,1,50.923
105748544,105936598,Directed,30645,0,0,1,54.872
105748544,105936590,Directed,30646,0,0,1,55.155
105748557,106312860,Directed,30647,0,0,1,58.205
105748557,105996002,Directed,30648,0,0,1,58.66
105748557,104811617,Directed,30649,0,0,1,57.303
105748578,2003019859,Directed,30650,0,0,0,44.795
105748578,104945796,Directed,30651,0,0,0,44.849
105748578,105757413,Directed,30652,0,0,0,78.882
105748915,105748931,Directed,30653,0,0,0,154.654
105748915,105994916,Directed,30654,0,0,0,40.414
105748915,107585726,Directed,30655,0,0,0,205.558
105748931,105994913,Directed,30656,0,0,0,37.884
105748931,105748915,Directed,30657,0,0,0,154.654
105748931,104990128,Directed,30658,0,0,0,47.902
105748942,104363613,Directed,30659,0,0,0,46.35
105748942,104990128,Directed,30660,0,0,0,45.843
105748963,760849279,Directed,30661,0,0,0,51.909
105748963,105711040,Directed,30662,0,0,0,150.819
105748963,105829311,Directed,30663,0,0,0,47.629
105748975,104892999,Directed,30664,0,0,0,54.526
105748975,106108523,Directed,30665,0,0,0,47.684
105749017,104682649,Directed,30666,0,0,0,14.742
105749017,104763637,Directed,30667,0,0,0,27.216
105749017,104861764,Directed,30668,0,0,0,132.236
105749041,3377135151,Directed,30669,0,0,0,13.854
105749041,105749047,Directed,30670,0,0,0,105.347
105749041,105032712,Directed,30671,0,0,0,45.836
105749047,105968736,Directed,30672,0,0,0,42.136
105749047,3377135155,Directed,30673,0,0,0,133.586
105749047,105749041,Directed,30674,0,0,0,105.347
105749047,105985603,Directed,30675,0,0,0,209.332
105749512,104583248,Directed,30676,0,0,0,191.578
105749724,105131182,Directed,30677,0,0,0,288.085
105749724,105693004,Directed,30678,0,0,0,34.661
105749724,105976062,Directed,30679,0,0,0,38.42
105749738,105749746,Directed,30680,0,0,0,257.254
105749738,104687047,Directed,30681,0,0,0,95.991
105749738,105790261,Directed,30682,0,0,0,87.157
105749746,105749738,Directed,30683,0,0,0,257.254
105749746,105790272,Directed,30684,0,0,0,86.28
105749746,104687064,Directed,30685,0,0,0,92.995
105750226,104870773,Directed,30686,0,0,0,159.341
105750226,271197764,Directed,30687,0,0,0,43.204
105751005,104692182,Directed,30688,0,0,0,31.687
105751005,104825745,Directed,30689,0,0,0,37.345
105751005,105182591,Directed,30690,0,0,0,180.253
105751018,104661942,Directed,30691,0,0,0,41.206
105751018,105843072,Directed,30692,0,0,0,177.812
105751018,2993470660,Directed,30693,0,0,0,375.081
105751262,105751269,Directed,30694,0,0,0,33.391
105751262,105885196,Directed,30695,0,0,0,68.385
105751262,105751748,Directed,30696,0,0,0,39.249
105751269,105224962,Directed,30697,0,0,0,151.278
105751269,105751262,Directed,30698,0,0,0,33.391
105751269,106342192,Directed,30699,0,0,0,17.489
105751269,760849115,Directed,30700,0,0,0,70.158
105751337,105751382,Directed,30701,0,0,0,128.64
105751382,105689894,Directed,30702,0,0,1,169.135
105751382,105751337,Directed,30703,0,0,0,128.64
105751382,105798285,Directed,30704,0,0,1,19.015
105751382,105798257,Directed,30705,0,0,1,78.57
105751405,105206705,Directed,30706,0,0,0,180.509
105751405,106124042,Directed,30707,0,0,0,78.419
105751405,105688173,Directed,30708,0,0,0,76.32
105751405,105688180,Directed,30709,0,0,0,105.656
105751436,105983043,Directed,30710,0,0,1,130.683
105751436,105751449,Directed,30711,0,0,1,97.414
105751436,104247046,Directed,30712,0,0,1,52.86
105751449,105110556,Directed,30713,0,0,1,100.227
105751449,105751436,Directed,30714,0,0,1,97.414
105751449,105983050,Directed,30715,0,0,1,181.212
105751480,104889736,Directed,30716,0,0,1,121.812
105751480,104246974,Directed,30717,0,0,1,46.004
105751480,105057398,Directed,30718,0,0,1,428.546
105751486,104214311,Directed,30719,0,0,0,137.613
105751486,104889736,Directed,30720,0,0,1,108.925
105751486,105715303,Directed,30721,0,0,1,165.298
105751748,105679725,Directed,30722,0,0,0,56.609
105751748,105751262,Directed,30723,0,0,0,39.249
105751748,104689578,Directed,30724,0,0,0,56.993
105751748,105224950,Directed,30725,0,0,0,182.991
105751773,105751784,Directed,30726,0,0,1,37.992
105751784,104763618,Directed,30727,0,0,1,46.903
105751784,105751773,Directed,30728,0,0,1,37.992
105751784,106008379,Directed,30729,0,0,1,165.237
105751792,104537474,Directed,30730,0,0,1,49.37
105751792,104763618,Directed,30731,0,0,1,49.076
105751792,106008379,Directed,30732,0,0,1,209.46
105751804,105751817,Directed,30733,0,0,1,36.361
105751804,104537474,Directed,30734,0,0,1,47.494
105751804,104508526,Directed,30735,0,0,1,107.725
105751817,105751804,Directed,30736,0,0,1,36.361
105751817,105751825,Directed,30737,0,0,1,72.661
105751817,104529341,Directed,30738,0,0,1,69.359
105751825,104876657,Directed,30739,0,0,1,65.101
105751825,104529329,Directed,30740,0,0,1,71.917
105751825,105751817,Directed,30741,0,0,1,72.661
105751825,106313130,Directed,30742,0,0,1,298.015
105751825,107689873,Directed,30743,0,0,1,254.126
105751946,104923919,Directed,30744,0,0,0,50.189
105752588,105752600,Directed,30745,0,0,0,46.276
105752588,104442122,Directed,30746,0,0,0,113.628
105752588,105813882,Directed,30747,0,0,0,48.163
105752600,105044486,Directed,30748,0,0,0,146.364
105752600,105752588,Directed,30749,0,0,0,46.276
105752600,105880571,Directed,30750,0,0,0,48.835
105752600,107553050,Directed,30751,0,0,0,46.556
105752625,105752637,Directed,30752,0,0,0,94.093
105752625,104578782,Directed,30753,0,0,0,39.302
105752625,105789743,Directed,30754,0,0,0,50.861
105752625,105133226,Directed,30755,0,0,0,163.132
105752637,105752644,Directed,30756,0,0,0,42.695
105752637,105752625,Directed,30757,0,0,0,94.093
105752637,105919513,Directed,30758,0,0,0,47.903
105752644,105752654,Directed,30759,0,0,0,40.194
105752644,105752637,Directed,30760,0,0,0,42.695
105752644,104578791,Directed,30761,0,0,0,39.764
105752644,104210111,Directed,30762,0,0,0,57.232
105752654,105752665,Directed,30763,0,0,0,49.098
105752654,105752644,Directed,30764,0,0,0,40.194
105752654,104578832,Directed,30765,0,0,0,42.532
105752654,104210103,Directed,30766,0,0,0,49.549
105752665,104852154,Directed,30767,0,0,0,42.132
105752665,105752654,Directed,30768,0,0,0,49.098
105752665,104578845,Directed,30769,0,0,0,41.788
105752665,107652348,Directed,30770,0,0,0,48.364
105752778,105746245,Directed,30771,0,0,0,224.607
105752797,105702502,Directed,30772,0,0,0,66.535
105752797,107617063,Directed,30773,0,0,0,27.433
105752797,106121864,Directed,30774,0,0,0,138.431
105753383,5711573136,Directed,30775,0,0,0,44.956
105753383,104935817,Directed,30776,0,0,1,64.602
105753383,104935800,Directed,30777,0,0,1,114.764
105753698,104570789,Directed,30778,0,0,0,89.629
105753698,105705563,Directed,30779,0,0,0,44.281
105753698,105965465,Directed,30780,0,0,0,351.809
105753878,105783952,Directed,30781,0,0,0,45.874
105753878,105726402,Directed,30782,0,0,0,106.475
105753878,104638363,Directed,30783,0,0,0,70.221
105753890,105726408,Directed,30784,0,0,0,107.748
105753890,104365104,Directed,30785,0,0,0,37.707
105753890,2755750304,Directed,30786,0,0,0,44.487
105754643,105696850,Directed,30787,0,0,0,70.355
105754643,107664619,Directed,30788,0,0,0,77.85
105754643,1014900260,Directed,30789,0,0,0,80.275
105754672,104647883,Directed,30790,0,0,0,94.184
105754672,106070876,Directed,30791,0,0,0,61.379
105754672,105760598,Directed,30792,0,0,0,302.146
105754710,104564468,Directed,30793,0,0,0,41.184
105754710,105231140,Directed,30794,0,0,0,79.75
105754710,104911013,Directed,30795,0,0,0,139.297
105754725,1025849334,Directed,30796,0,0,0,117.163
105754725,105936162,Directed,30797,0,0,0,82.93
105754725,104564478,Directed,30798,0,0,0,185.735
105755324,104694815,Directed,30799,0,0,0,148.274
105755356,105755365,Directed,30800,0,0,0,142.964
105755356,104874954,Directed,30801,0,0,0,61.093
105755356,104651204,Directed,30802,0,0,0,72.567
105755356,105854134,Directed,30803,0,0,0,41.253
105755365,105755356,Directed,30804,0,0,0,142.964
105755365,105854143,Directed,30805,0,0,0,40.347
105755365,105755377,Directed,30806,0,0,0,116.833
105755365,104651181,Directed,30807,0,0,0,65.509
105755377,105854160,Directed,30808,0,0,0,63.826
105755377,104651187,Directed,30809,0,0,0,110.216
105755377,105755365,Directed,30810,0,0,0,116.833
105755526,105755553,Directed,30811,0,0,0,129.988
