X,Y,id,modularity,hood_no,hood
590795.6888,4475828.742,5320856788,48,37,Greenfield
591016.3823,4475678.436,5320856818,48,37,Greenfield
590613.0921,4475847.503,5320856941,48,37,Greenfield
590771.3298,4475882.812,5320856960,48,37,Greenfield
590871.2406,4475811.04,5320856965,48,37,Greenfield
590581.0246,4475911.239,5320857537,48,37,Greenfield
589941.9399,4475914.165,5320857562,48,37,Greenfield
590411.1498,4475827.878,105178623,48,37,Greenfield
586766.6797,4477754.546,105776533,48,51,Middle Hill
586776.3104,4477760.042,105776689,48,51,Middle Hill
587132.2074,4477963.171,105057542,48,51,Middle Hill
587058.5554,4478128.784,105057570,48,51,Middle Hill
587018.6728,4478224.028,105057582,48,51,Middle Hill
586496.9551,4477600.621,106041343,48,51,Middle Hill
586602.6858,4477660.959,106041352,48,51,Middle Hill
586643.7542,4477684.392,106041363,48,51,Middle Hill
586726.6063,4477731.678,106041368,48,51,Middle Hill
586804.183,4477775.951,106041372,48,51,Middle Hill
586978.2237,4477875.277,106041392,48,51,Middle Hill
587198.641,4478001.091,106041400,48,51,Middle Hill
587512.9136,4478180.475,106041422,48,51,Middle Hill
586572.8218,4477972.048,106044431,48,51,Middle Hill
587461.2925,4478098.141,105786157,48,51,Middle Hill
586781.3129,4477908.029,105921375,48,51,Middle Hill
586782.1574,4478092.77,104939624,48,51,Middle Hill
586869.58,4478141.854,104939640,48,51,Middle Hill
587227.0528,4477936.333,104613785,48,51,Middle Hill
587354.0905,4478005.8,104613801,48,51,Middle Hill
586820.2641,4477684.482,104613810,48,51,Middle Hill
586983.7104,4477787.715,104613833,48,51,Middle Hill
586594.4067,4477578.156,104616518,48,51,Middle Hill
586468.6939,4477793.829,104616564,48,51,Middle Hill
586418.2289,4477883.514,104616575,48,51,Middle Hill
586849.9133,4477632.049,105730724,48,51,Middle Hill
586959.4964,4477625.494,105730731,48,51,Middle Hill
586853.6414,4477948.301,104354834,48,51,Middle Hill
586873.6331,4477910.909,104354875,48,51,Middle Hill
586406.7743,4477758.222,105731541,48,51,Middle Hill
586514.3331,4477818.025,105731548,48,51,Middle Hill
586556.3717,4477841.858,105731559,48,51,Middle Hill
586596.8029,4477863.84,105731568,48,51,Middle Hill
586637.2487,4477886.744,105731575,48,51,Middle Hill
586717.3082,4477934.032,105731598,48,51,Middle Hill
586755.2576,4477957.13,105731608,48,51,Middle Hill
586906.232,4478044.951,105731614,48,51,Middle Hill
587127.2373,4478169.46,105731633,48,51,Middle Hill
587444.3597,4477879.895,105929653,48,51,Middle Hill
587318.4223,4478069.452,105929681,48,51,Middle Hill
586356.075,4477848.416,105864795,48,51,Middle Hill
586635.5118,4478009.02,104625944,48,51,Middle Hill
586500.6651,4477929.283,104625983,48,51,Middle Hill
586842.5201,4477797.833,105937847,48,51,Middle Hill
587234.64,4477801.946,3467805033,48,51,Middle Hill
587178.3235,4477943.225,3467805034,48,51,Middle Hill
586583.4446,4477954.075,107513116,48,51,Middle Hill
587534.9649,4477945.365,105941772,48,51,Middle Hill
587442.8351,4478140.467,104442738,48,51,Middle Hill
586944.9341,4477856.284,104246167,48,51,Middle Hill
586682.4461,4477706.477,106015708,48,51,Middle Hill
586560.2184,4477636.722,104246289,48,51,Middle Hill
586947.4082,4478184.467,1252047091,48,51,Middle Hill
586677.7613,4477910.449,1252047112,48,51,Middle Hill
586687.843,4477916.538,1252047152,48,51,Middle Hill
586874.2286,4478144.695,1252047155,48,51,Middle Hill
586873.4318,4477590.469,105170427,48,51,Middle Hill
586533.6806,4477543.383,104843939,48,51,Middle Hill
586625.6668,4477596.058,104843944,48,51,Middle Hill
586713.8604,4477646.548,104843946,48,51,Middle Hill
587011.0399,4477675.118,104843962,48,51,Middle Hill
587365.6922,4478220.298,656068411,48,51,Middle Hill
587511.1858,4477994.49,105767214,48,51,Middle Hill
586865.8596,4477955.903,1252057980,48,51,Middle Hill
587440.9984,4478139.424,1252057981,48,51,Middle Hill
587062.6726,4477923.473,104593098,48,51,Middle Hill
586989.2222,4478090.821,104593118,48,51,Middle Hill
586952.6255,4478187.269,104593129,48,51,Middle Hill
587213.8654,4477854.671,105971023,48,51,Middle Hill
587252.8328,4477871.832,105971033,48,51,Middle Hill
587360.0559,4477923.384,105971037,48,51,Middle Hill
587172.5451,4476753.349,315295698,48,70,South Oakland
588266.9209,4476286.481,313010007,48,70,South Oakland
588304.1273,4476326.175,313010349,48,70,South Oakland
587762.7359,4476448.66,2009679709,48,70,South Oakland
587134.5198,4476637.893,686444577,48,70,South Oakland
587503.0302,4476711.307,686447111,48,70,South Oakland
587494.4576,4476628.211,686447903,48,70,South Oakland
588313.2281,4476183.093,686461793,48,70,South Oakland
588483.9638,4475977.006,686461811,48,70,South Oakland
588291.9371,4476203.058,686461820,48,70,South Oakland
588244.607,4476352.995,106075623,48,70,South Oakland
587134.721,4476845.219,105097466,48,70,South Oakland
587763.6134,4476839.36,339262707,48,70,South Oakland
587674.6669,4476727.546,339262718,48,70,South Oakland
587628.1997,4476713.658,339262721,48,70,South Oakland
587768.4709,4476765.047,339262989,48,70,South Oakland
588312.8532,4476405.622,105037575,48,70,South Oakland
588339.3554,4476467.427,105037589,48,70,South Oakland
587733.3396,4476394.539,5317313800,48,70,South Oakland
587680.8492,4476534.894,5317314131,48,70,South Oakland
588340.6071,4476184.27,5320858180,48,70,South Oakland
587982.2421,4476243.644,5320858428,48,70,South Oakland
588278.8418,4476135.117,5320858435,48,70,South Oakland
588019.3013,4476309.002,5320858455,48,70,South Oakland
588337.8711,4476268.822,5320858470,48,70,South Oakland
588340.5583,4476254.599,5320858472,48,70,South Oakland
588324.0596,4476199.074,5320858482,48,70,South Oakland
588338.6981,4476282.864,5320858503,48,70,South Oakland
588547.5815,4475871.559,5320858691,48,70,South Oakland
587440.0652,4476482.155,1687149861,48,70,South Oakland
590845.5346,4475890.095,686516268,48,77,Squirrel Hill South
590577.1301,4475963.914,5320856312,48,77,Squirrel Hill South
587017.3398,4477193.456,105776654,48,83,Terrace Village
587302.4568,4477564.139,3639613142,48,83,Terrace Village
587615.9406,4477835.551,105261323,48,83,Terrace Village
587641.7362,4477805.545,105261328,48,83,Terrace Village
587359.0357,4477620.396,107557315,48,83,Terrace Village
587243.5861,4477332.472,2394458829,48,83,Terrace Village
586823.5266,4477452.807,2588512863,48,83,Terrace Village
586734.4962,4477402.661,5187736438,48,83,Terrace Village
587307.1955,4477462.503,2394461388,48,83,Terrace Village
587355.3577,4477372.886,2394461389,48,83,Terrace Village
587493.6239,4477038.03,2394461695,48,83,Terrace Village
587463.3335,4476969.002,2394461696,48,83,Terrace Village
587392.1859,4477002.165,2394462192,48,83,Terrace Village
587424.4904,4477068.008,2394462194,48,83,Terrace Village
587398.3597,4477089.529,2394462556,48,83,Terrace Village
587310.5784,4477071.142,107649398,48,83,Terrace Village
587373.4974,4477118.67,107649407,48,83,Terrace Village
587502.2239,4477209.496,2807996473,48,83,Terrace Village
587450.6082,4477158.77,2807997941,48,83,Terrace Village
587536.3846,4477197.628,105032172,48,83,Terrace Village
587357.7901,4477461.772,106348121,48,83,Terrace Village
586597.1719,4477432.89,105170397,48,83,Terrace Village
586688.0248,4477484.642,105170404,48,83,Terrace Village
586776.3998,4477534.191,105170416,48,83,Terrace Village
587281.1206,4477704.993,104843971,48,83,Terrace Village
587561.0328,4477894.913,104843988,48,83,Terrace Village
587624.0273,4477951.925,104843991,48,83,Terrace Village
587084.7361,4477106.903,104450927,48,83,Terrace Village
586645.1425,4477347.373,4636463450,48,83,Terrace Village
586876.9056,4477360.46,4636463453,48,83,Terrace Village
586792.1829,4477322.787,4636463465,48,83,Terrace Village
586775.6232,4477265.921,4636463467,48,83,Terrace Village
587349.9943,4477232.021,2029509480,48,83,Terrace Village
587251.5876,4477259.405,2029509489,48,83,Terrace Village
587316.4881,4477240.9,2029509537,48,83,Terrace Village
587353.0279,4477287.554,2029509553,48,83,Terrace Village
587350.6223,4477245.084,2029509563,48,83,Terrace Village
587392.3082,4477299.214,2029509607,48,83,Terrace Village
586590.5698,4477280.565,104786350,48,83,Terrace Village
586531.1766,4477394.515,104786357,48,83,Terrace Village
586919.4744,4477503.178,105773597,48,83,Terrace Village
587061.3959,4477584.602,105773619,48,83,Terrace Village
587190.3329,4477656.221,105773629,48,83,Terrace Village
587711.2357,4477423.717,105774198,48,83,Terrace Village
587525.067,4477231.944,104202020,48,83,Terrace Village
587728.2871,4476805.708,1602034058,48,88,West Oakland
587199.1204,4476942.908,104472494,48,88,West Oakland
587198.7135,4477010.645,104763108,48,88,West Oakland
587337.4063,4477037.828,2394462557,48,88,West Oakland
587374.0375,4476819.286,2588517199,48,88,West Oakland
586979.5992,4476881.817,105097429,48,88,West Oakland
587118.737,4476852.76,105097457,48,88,West Oakland
587719.4263,4477292.158,105032188,48,88,West Oakland
587557.3739,4477107.284,104707668,48,88,West Oakland
587630.9676,4477125.308,104707673,48,88,West Oakland
587730.3641,4477145.499,104707679,48,88,West Oakland
587018.8457,4477035.353,105887450,48,88,West Oakland
587129.1213,4476900.018,104774017,48,88,West Oakland
587454.7021,4476776.864,104774080,48,88,West Oakland
586788.9506,4476947.292,105953923,48,88,West Oakland
586833.375,4476972.752,105953928,48,88,West Oakland
586958.6113,4477040.56,105953934,48,88,West Oakland
587258.0103,4476839.105,3215571788,48,88,West Oakland
587203.4157,4476885.795,3215571789,48,88,West Oakland
587813.2603,4476861.224,339262702,48,88,West Oakland
587751.0638,4476863.582,339262895,48,88,West Oakland
586960.0582,4476964.153,104450949,48,88,West Oakland
587137.1239,4476904.818,1252057891,48,88,West Oakland
587645.1187,4477400.54,106033376,48,88,West Oakland
587651.8829,4477360.331,105774188,48,88,West Oakland
587511.1334,4477278.187,105250566,48,88,West Oakland
578552.3566,4475107.571,104598073,49,27,East Carnegie
577681.1417,4474880.873,3799597951,49,27,East Carnegie
578404.9008,4475163.598,105731787,49,27,East Carnegie
578620.8147,4475452.995,105217279,49,27,East Carnegie
578004.5274,4475192.913,106011254,49,27,East Carnegie
577950.6453,4475098.258,105049201,49,27,East Carnegie
577975.7167,4475001.96,105049232,49,27,East Carnegie
577273.3434,4477707.302,104213153,49,32,Fairywood
577997.0736,4477443.156,106057992,49,32,Fairywood
577813.0889,4477328.386,105931130,49,32,Fairywood
578196.5448,4477229.248,104509682,49,32,Fairywood
577980.1674,4477053.979,104379500,49,32,Fairywood
578674.6992,4475379.082,104598088,49,59,Oakwood
589145.0629,4479058.116,107617366,50,10,Bloomfield
589916.4982,4479777.348,104800564,50,10,Bloomfield
589221.7189,4479663.921,2867995030,50,10,Bloomfield
589237.8213,4479330.36,2867995115,50,10,Bloomfield
589975.7698,4479762.485,104998224,50,10,Bloomfield
589906.3764,4478980.072,104998262,50,10,Bloomfield
589725.2208,4479522.653,107554992,50,10,Bloomfield
589270.1063,4479416.928,105262364,50,10,Bloomfield
589240.8222,4479338.267,105262372,50,10,Bloomfield
589212.2413,4479264.588,105262389,50,10,Bloomfield
589208.6708,4479255.376,105262402,50,10,Bloomfield
588738.1457,4479815.995,104739485,50,10,Bloomfield
588775.7415,4479778.229,104739490,50,10,Bloomfield
589712.0043,4479112.716,105919255,50,10,Bloomfield
589615.9621,4478972.848,105919287,50,10,Bloomfield
589146.3076,4479399.344,105919432,50,10,Bloomfield
589318.4504,4479276.857,105919442,50,10,Bloomfield
589407.6443,4479215.64,105919450,50,10,Bloomfield
588880.4756,4479618.518,104608806,50,10,Bloomfield
588825.9793,4479524.061,104608817,50,10,Bloomfield
588747.8864,4479397.818,104608824,50,10,Bloomfield
588752.3579,4479307.481,271922272,50,10,Bloomfield
589180.5708,4479670.081,271923095,50,10,Bloomfield
589711.2876,4478901.495,106051582,50,10,Bloomfield
589207.5871,4479635.166,271923346,50,10,Bloomfield
589052.4194,4479790.608,270285785,50,10,Bloomfield
588868.0451,4479499.204,104546405,50,10,Bloomfield
588790.9563,4479371.984,104546415,50,10,Bloomfield
588768.0476,4479334.489,104546425,50,10,Bloomfield
588737.8679,4479294.431,104546436,50,10,Bloomfield
588946.5038,4479635.8,104547446,50,10,Bloomfield
590103.2734,4479732.312,104547888,50,10,Bloomfield
590097.7373,4479719.556,104547896,50,10,Bloomfield
590071.6005,4479567.612,104547909,50,10,Bloomfield
590037.8651,4479308.479,104547918,50,10,Bloomfield
590003.2754,4479020.725,104547928,50,10,Bloomfield
589983.6337,4478924.892,104547939,50,10,Bloomfield
589110.0954,4479525.707,104941781,50,10,Bloomfield
589763.9575,4479813.108,270226115,50,10,Bloomfield
588959.1437,4479091.652,106060443,50,10,Bloomfield
589028.665,4479857.924,105733088,50,10,Bloomfield
589157.3577,4479837.042,105733093,50,10,Bloomfield
589663.9265,4479040.122,104815910,50,10,Bloomfield
589807.0223,4478943.231,104815920,50,10,Bloomfield
589572.6444,4479354.154,104831411,50,10,Bloomfield
589642.3181,4479347.517,104831428,50,10,Bloomfield
589710.6748,4479340.398,104831442,50,10,Bloomfield
589815.226,4479332.393,104831462,50,10,Bloomfield
589934.0608,4479322.718,104831487,50,10,Bloomfield
589797.4469,4479138.442,107519085,50,10,Bloomfield
589867.5808,4479131.801,107519096,50,10,Bloomfield
588779.1801,4479742.111,339255240,50,10,Bloomfield
588832.1231,4479713.009,339255244,50,10,Bloomfield
590033.935,4479748.685,105685258,50,10,Bloomfield
589094.0167,4479597.766,105030695,50,10,Bloomfield
589194.3807,4479528.753,105030704,50,10,Bloomfield
588745.8488,4479692.668,684828150,50,10,Bloomfield
589520.6125,4478946.373,107653924,50,10,Bloomfield
590279.8883,4479885.159,105824054,50,10,Bloomfield
588877.8318,4479320.571,105234468,50,10,Bloomfield
589462.9295,4479075.519,106021231,50,10,Bloomfield
590200.5852,4479837.008,105169330,50,10,Bloomfield
590142.2615,4479705.593,105169344,50,10,Bloomfield
588868.0578,4479690.244,105038418,50,10,Bloomfield
588781.1513,4479552.338,105038440,50,10,Bloomfield
588761.9814,4479522.814,105038448,50,10,Bloomfield
588706.892,4479436.721,105038459,50,10,Bloomfield
588699.8297,4479379.364,105038466,50,10,Bloomfield
588787.2568,4479267.806,104646813,50,10,Bloomfield
588830.6344,4479241.132,104646821,50,10,Bloomfield
588911.5369,4479192.268,104646830,50,10,Bloomfield
588991.1053,4479144.433,104646847,50,10,Bloomfield
589105.2041,4479331.833,106088936,50,10,Bloomfield
589272.8102,4479209.413,106088974,50,10,Bloomfield
589361.9871,4479146.098,106088982,50,10,Bloomfield
589541.8042,4479022.996,106088992,50,10,Bloomfield
588840.053,4479846.446,104647613,50,10,Bloomfield
588922.3679,4479771.665,104647630,50,10,Bloomfield
589063.7334,4479263.774,104977202,50,10,Bloomfield
589182.1971,4479190.548,104977208,50,10,Bloomfield
589175.4263,4479173.781,104977223,50,10,Bloomfield
589248.0456,4479125.022,104977232,50,10,Bloomfield
589292.2678,4479095.996,104977240,50,10,Bloomfield
588992.234,4479605.825,105108846,50,10,Bloomfield
588912.6046,4479472.889,105108872,50,10,Bloomfield
588834.5329,4479344.925,105108880,50,10,Bloomfield
589030.344,4479579.922,105963957,50,10,Bloomfield
589033.3446,4479577.882,105963964,50,10,Bloomfield
589189.9335,4479471.437,105963976,50,10,Bloomfield
589366.9083,4479351.14,105963984,50,10,Bloomfield
589459.2151,4479288.396,105963997,50,10,Bloomfield
588954.4338,4479447.297,105898464,50,10,Bloomfield
589558.7973,4479218.735,105964013,50,10,Bloomfield
589637.5853,4479163.481,105964023,50,10,Bloomfield
589691.5886,4479127.203,105964039,50,10,Bloomfield
589789.4882,4479062.443,105964049,50,10,Bloomfield
589042.786,4479927.512,105046963,50,10,Bloomfield
589169.694,4479905.454,105046969,50,10,Bloomfield
589228.0263,4479897.312,105046977,50,10,Bloomfield
589235.5484,4479969.052,105965480,50,10,Bloomfield
589616.0317,4479845.284,105703620,50,10,Bloomfield
589753.7407,4479815.161,105703625,50,10,Bloomfield
589855.9876,4479791.609,105703643,50,10,Bloomfield
590200.2941,4479687.386,105703653,50,10,Bloomfield
589208.8229,4479664.523,104721772,50,10,Bloomfield
589291.3203,4479658.09,104721783,50,10,Bloomfield
589394.5612,4479648.609,104721790,50,10,Bloomfield
588912.2357,4479919.354,104721869,50,10,Bloomfield
588967.3361,4479867.064,104721885,50,10,Bloomfield
588984.7349,4479851.429,104721896,50,10,Bloomfield
589111.3247,4479734.401,104721928,50,10,Bloomfield
589147.65,4479698.853,104721940,50,10,Bloomfield
589186.1308,4479663.897,104721953,50,10,Bloomfield
589202.0611,4479641.35,104721964,50,10,Bloomfield
589288.8792,4479618.916,104722002,50,10,Bloomfield
589392.1869,4479609.569,104722010,50,10,Bloomfield
589488.3031,4479620.887,104722033,50,10,Bloomfield
589595.0519,4479610.285,104722044,50,10,Bloomfield
589733.7616,4479599.602,104722054,50,10,Bloomfield
589837.9555,4479589.983,104722073,50,10,Bloomfield
589899.2253,4479583.947,104722077,50,10,Bloomfield
589959.1253,4479577.595,104722082,50,10,Bloomfield
590014.6863,4479572.456,104722088,50,10,Bloomfield
589041.4434,4479227.095,104920623,50,10,Bloomfield
589167.4367,4479153.247,104920638,50,10,Bloomfield
589181.2516,4479979.418,104206987,50,18,Central Lawrenceville
