FID,highway,lat,lon,osmid,ref,out_pgh,river_bge,ngh_name
17179, ,40.4815121,-79.9188507,2633260306, ,0,0,Highland Park
17180, ,40.485423,-79.9161453,2633260349, ,0,0,Highland Park
17181, ,40.4438199,-79.9937721,2634770633, ,0,0,Central Business District
17182, ,40.4438805,-79.9938634,2634770647, ,0,0,Central Business District
17183, ,40.4442144,-79.9934625,2634770660, ,0,0,Central Business District
17184, ,40.4446089,-79.9936551,2634770675, ,0,0,Central Business District
17185, ,40.4446175,-79.9927843,2634770676, ,0,0,Central Business District
17186, ,40.4832551,-79.9085233,2634781540, ,0,0,Highland Park
17187, ,40.4750308,-79.909208,2634781618, ,0,0,Highland Park
17188, ,40.4800735,-79.9109153,2634802466, ,0,0,Highland Park
17189, ,40.4809257,-79.9109288,2634802512, ,0,0,Highland Park
17190, ,40.4791876,-79.9113692,2634806615, ,0,0,Highland Park
17191, ,40.478999,-79.910636,2634806635, ,0,0,Highland Park
17192, ,40.4429856,-79.9271846,2635742765, ,0,0,Squirrel Hill North
17193, ,40.4430047,-79.927868,2635742768, ,0,0,Squirrel Hill North
17194, ,40.4632932,-79.9782131,2636009314, ,0,0,Troy Hill
17195, ,40.4243592,-79.8819165,2645730946, ,1,0,
17196, ,40.4247639,-79.8817026,2645730999, ,1,0,
17197, ,40.4250819,-79.881229,2645731042, ,1,0,
17198, ,40.4251624,-79.8814919,2645731080, ,1,0,
17199, ,40.425217,-79.8811676,2645731090, ,1,0,
17200, ,40.4253232,-79.8807936,2645731104, ,1,0,
17201, ,40.4258717,-79.8811169,2645731147, ,1,0,
17202, ,40.4259358,-79.8810802,2645731151, ,1,0,
17203, ,40.42179,-79.884904,2649082325, ,1,0,
17204, ,40.4218652,-79.8836159,2649082328, ,1,0,
17205, ,40.422029,-79.8848307,2649082340, ,1,0,
17206, ,40.4220993,-79.8855073,2649082349, ,1,0,
17207, ,40.4222318,-79.8850388,2649082367, ,1,0,
17208, ,40.4225954,-79.8831719,2649082373, ,1,0,
17209, ,40.4231722,-79.8839156,2649082377, ,1,0,
17210, ,40.4235174,-79.8837907,2649082415, ,1,0,
17211, ,40.4262559,-79.8846763,2649082996, ,1,0,
17212, ,40.4263926,-79.8853671,2649082999, ,1,0,
17213, ,40.4265007,-79.8812207,2649083001, ,1,0,
17214, ,40.4272937,-79.8806954,2649083003, ,1,0,
17215, ,40.4828311,-79.9487531,2672381398, ,0,0,Upper Lawrenceville
17216, ,40.4830794,-79.9478688,2672381402, ,0,0,Upper Lawrenceville
17217, ,40.4830869,-79.949028,2672381404, ,0,0,Upper Lawrenceville
17218, ,40.4838037,-79.9523886,2672381430, ,0,0,Upper Lawrenceville
17219, ,40.4840324,-79.9529147,2672381450, ,0,0,Upper Lawrenceville
17220, ,40.4841864,-79.9527698,2672381459, ,0,0,Upper Lawrenceville
17221, ,40.4843431,-79.951284,2672381473, ,0,0,Upper Lawrenceville
17222, ,40.4844793,-79.9510052,2672381489, ,0,0,Upper Lawrenceville
17223, ,40.4850785,-79.9487724,2672381534, ,0,0,Upper Lawrenceville
17224, ,40.4922425,-79.9602569,2672381635, ,1,0,
17225, ,40.4927937,-79.9580769,2672381653, ,1,0,
17226, ,40.4979961,-80.0201915,2672515005, ,0,0,
17227, ,40.4989667,-80.0138364,2672515046, ,1,0,
17228, ,40.5014056,-80.0186428,2672515139, ,1,0,
17229, ,40.5033358,-80.0254111,2672515188, ,1,0,
17230, ,40.4576027,-79.9980451,2673973669, ,0,0,East Allegheny
17231, ,40.4803024,-79.9340137,2674311601, ,0,0,Stanton Heights
17232, ,40.4807515,-79.933808,2674311611, ,0,0,Stanton Heights
17233, ,40.4808862,-79.9342015,2674311616, ,0,0,Stanton Heights
17234, ,40.4822231,-79.9338453,2674311671, ,0,0,Stanton Heights
17235, ,40.4828191,-79.9332089,2674311701, ,0,0,Stanton Heights
17236, ,40.4756816,-79.9332929,2675301936, ,0,0,Stanton Heights
17237, ,40.476164,-79.9328147,2675301975, ,0,0,Stanton Heights
17238, ,40.4766445,-79.9331446,2675302013, ,0,0,Stanton Heights
17239, ,40.4767976,-79.9324926,2675302027, ,0,0,Stanton Heights
17240, ,40.4241791,-79.8867116,2676341999, ,1,0,
17241, ,40.4247883,-79.8881182,2676342019, ,1,0,
17242, ,40.4248468,-79.8873754,2676342021, ,1,0,
17243, ,40.4249252,-79.8878949,2676342029, ,1,0,
17244, ,40.4250035,-79.8877662,2676342034, ,1,0,
17245, ,40.425458,-79.8876006,2676342063, ,1,0,
17246, ,40.4254856,-79.8870845,2676342065, ,1,0,
17247, ,40.4256668,-79.8885646,2676342077, ,1,0,
17248, ,40.4256714,-79.8881266,2676342078, ,1,0,
17249, ,40.4257328,-79.8890631,2676342081, ,1,0,
17250, ,40.4258967,-79.8879122,2676342089, ,1,0,
17251, ,40.4263739,-79.887756,2676342137, ,1,0,
17252, ,40.4263916,-79.8886916,2676342138, ,1,0,
17253,traffic_signals,40.4263945,-79.8897869,2676342140, ,1,0,
17254, ,40.426869,-79.8887864,2676342180, ,1,0,
17255, ,40.4278112,-79.8883591,2676342226, ,1,0,
17256, ,40.427928,-79.8872473,2676342241, ,1,0,
17257, ,40.4280664,-79.887875,2676342255, ,1,0,
17258, ,40.4281143,-79.8871864,2676342257, ,1,0,
17259, ,40.4288036,-79.8851026,2676342282, ,1,0,
17260, ,40.4290012,-79.8860627,2676342290, ,1,0,
17261, ,40.4290287,-79.8868852,2676342291, ,1,0,
17262, ,40.4291025,-79.8860306,2676342293, ,1,0,
17263, ,40.4293622,-79.8849629,2676342302, ,1,0,
17264, ,40.4537191,-79.9106596,2686410269, ,0,0,Point Breeze North
17265, ,40.4539495,-79.9129705,2686410270, ,0,0,Shadyside
17266, ,40.4944196,-79.9317218,2699261614, ,1,0,
17267, ,40.4347133,-79.9457455,2701082890, ,0,0,Squirrel Hill South
17268, ,40.4204198,-79.9217996,2702295515, ,0,0,Squirrel Hill South
17269, ,40.4167607,-79.9249714,2703741418, ,0,0,Squirrel Hill South
17270, ,40.4167408,-79.9250553,2703741424, ,0,0,Squirrel Hill South
17271, ,40.4245157,-79.9481518,2712094940, ,0,0,Greenfield
17272, ,40.4239868,-79.9498777,2712094956, ,0,0,Hazelwood
17273, ,40.422336,-79.9463779,2712094961, ,0,0,Greenfield
17274, ,40.4261647,-79.9313074,2712250371, ,0,0,Greenfield
17275, ,40.4216514,-79.923343,2712296188, ,0,0,Squirrel Hill South
17276, ,40.4222158,-79.9233666,2712296189, ,0,0,Squirrel Hill South
17277, ,40.4302737,-79.9531202,2712374933, ,0,0,South Oakland
17278, ,40.4292144,-79.939522,2712374940, ,0,0,Greenfield
17279, ,40.4132824,-79.934613,2713449365, ,0,0,Hazelwood
17280, ,40.4134152,-79.9335659,2713449368, ,0,0,Hazelwood
17281, ,40.4131421,-79.933581,2713449369, ,0,0,Hazelwood
17282, ,40.4135699,-79.9333301,2713460287, ,0,0,Hazelwood
17283, ,40.4107889,-79.9343034,2713475044, ,0,0,Hazelwood
17284, ,40.4334539,-79.9464243,2713700329, ,0,0,Squirrel Hill South
17285, ,40.4332825,-79.9457685,2713700331, ,0,0,Squirrel Hill South
17286, ,40.4333692,-79.9465117,2713700339, ,0,0,Squirrel Hill South
17287, ,40.4351224,-79.9509231,2713700355, ,0,0,Central Oakland
17288, ,40.4296398,-79.9500635,2715023284, ,0,0,South Oakland
17289, ,40.426042,-79.9489776,2715045129, ,0,0,Greenfield
17290, ,40.4259186,-79.9502537,2715045132, ,0,0,Greenfield
17291, ,40.4453561,-79.9476541,2715045150, ,0,0,North Oakland
17292, ,40.4458916,-79.9477262,2715045151, ,0,0,North Oakland
17293, ,40.4462773,-79.9498923,2715045154, ,0,0,North Oakland
17294, ,40.4457298,-79.9498156,2715045155, ,0,0,North Oakland
17295, ,40.4308868,-79.9570969,2715152903, ,0,0,South Oakland
17296, ,40.4338111,-79.9616222,2715152935, ,0,0,South Oakland
17297, ,40.4336398,-79.9617459,2715152939, ,0,0,South Oakland
17298, ,40.4364736,-79.9651598,2715152961, ,0,0,South Oakland
17299, ,40.4358849,-79.9656399,2715152965, ,0,0,South Oakland
17300, ,40.4527194,-79.9741147,2715153076, ,0,0,Strip District
17301, ,40.4420163,-79.9309898,2716457497, ,0,0,Squirrel Hill North
17302, ,40.4279172,-79.9225414,2716677200, ,0,0,Squirrel Hill South
17303,crossing,40.441538,-79.9402276,2716677222, ,0,0,Squirrel Hill North
17304, ,40.4477001,-79.9312188,2716677242, ,0,0,Squirrel Hill North
17305, ,40.4531012,-79.9120551,2716677295, ,0,0,Point Breeze
17306, ,40.4526448,-79.9119383,2716677297, ,0,0,Point Breeze
17307, ,40.4484174,-79.9032555,2716677308, ,0,0,Point Breeze
17308, ,40.4466456,-79.9038333,2716677313, ,0,0,Point Breeze
17309,turning_circle,40.4477521,-79.9031452,2716677315, ,0,0,Point Breeze
17310, ,40.4462574,-79.9043968,2716677319, ,0,0,Point Breeze
17311, ,40.4444787,-79.9075646,2716677322, ,0,0,Point Breeze
17312, ,40.4455112,-79.9069872,2716677324, ,0,0,Point Breeze
17313, ,40.4461881,-79.9011347,2716677326, ,0,0,Point Breeze
17314, ,40.4459279,-79.900235,2716677328, ,0,0,Point Breeze
17315, ,40.4467203,-79.8971211,2716677330, ,0,0,Point Breeze
17316, ,40.4335168,-79.9185246,2724726474, ,0,0,Squirrel Hill South
17317, ,40.4140165,-79.9215074,2726581379, ,0,0,Squirrel Hill South
17318, ,40.4139903,-79.9216747,2726581383, ,0,0,Squirrel Hill South
17319, ,40.4135321,-79.9207409,2726581404, ,0,0,Squirrel Hill South
17320, ,40.4148292,-79.9185021,2726581421, ,0,0,Squirrel Hill South
17321, ,40.4141964,-79.9187076,2726581436, ,0,0,Squirrel Hill South
17322, ,40.4144977,-79.9185339,2726581451, ,0,0,Squirrel Hill South
17323, ,40.413379,-79.9206535,2726581465, ,0,0,Squirrel Hill South
17324, ,40.4168733,-79.9182201,2728240515, ,0,0,Squirrel Hill South
17325,crossing,40.4167655,-79.9201791,2728240525, ,0,0,Squirrel Hill South
17326, ,40.4168596,-79.9204863,2738879206, ,0,0,Squirrel Hill South
17327,stop,40.417144,-79.919486,2738879209, ,0,0,Squirrel Hill South
17328, ,40.4179121,-79.9197206,2738879211, ,0,0,Squirrel Hill South
17329, ,40.4180911,-79.9212577,2738879219, ,0,0,Squirrel Hill South
17330, ,40.4168706,-79.9202571,2738879226, ,0,0,Squirrel Hill South
17331, ,40.4188213,-79.9189972,2738879229, ,0,0,Squirrel Hill South
17332, ,40.4175233,-79.9195954,2738879231, ,0,0,Squirrel Hill South
17333, ,40.4184789,-79.9199304,2738879238, ,0,0,Squirrel Hill South
17334, ,40.4186353,-79.9188202,2738879244, ,0,0,Squirrel Hill South
17335, ,40.4184178,-79.919287,2738879246, ,0,0,Squirrel Hill South
17336, ,40.4182724,-79.919854,2738879247, ,0,0,Squirrel Hill South
17337, ,40.4237339,-79.9135289,2738879249, ,0,0,Squirrel Hill South
17338, ,40.4233451,-79.9117991,2738879251, ,0,0,Squirrel Hill South
17339, ,40.4336059,-79.9152693,2738968706, ,0,0,Squirrel Hill South
17340, ,40.4325255,-79.9159521,2738968709, ,0,0,Squirrel Hill South
17341, ,40.403699,-79.9189216,2738996511, ,1,0,
17342, ,40.4037865,-79.9198329,2738996515, ,1,0,
17343, ,40.4460492,-80.0944559,2744077819, ,1,0,
17344, ,40.4527151,-80.1046046,2744078192, ,1,0,
17345, ,40.452904,-80.1016811,2744078205, ,1,0,
17346, ,40.4380253,-79.9114139,2747063690, ,0,0,Point Breeze
17347, ,40.4500177,-79.9164367,2747063695, ,0,0,Point Breeze
17348,turning_circle,40.4509181,-79.9183825,2747063697, ,0,0,Point Breeze
17349, ,40.4197722,-79.9403933,2755750292, ,0,0,Greenfield
17350, ,40.420025,-79.9367161,2755750293, ,0,0,Greenfield
17351, ,40.4200569,-79.9363771,2755750294, ,0,0,Greenfield
17352, ,40.4271437,-79.9392773,2755750304, ,0,0,Greenfield
17353, ,40.4276873,-79.9392299,2755750306, ,0,0,Greenfield
17354, ,40.4317382,-79.9448164,2755750336, ,0,0,Squirrel Hill South
17355, ,40.4324428,-79.945721,2755750349, ,0,0,Squirrel Hill South
17356, ,40.43288,-79.9520034,2755750359, ,0,0,South Oakland
17357, ,40.4356491,-79.9576242,2757383275, ,0,0,South Oakland
17358, ,40.4359325,-79.9574936,2757383278, ,0,0,Central Oakland
17359, ,40.4326203,-79.9305083,2766492968, ,0,0,Squirrel Hill South
17360, ,40.4360505,-79.9463909,2766492986, ,0,0,Squirrel Hill South
17361, ,40.4362084,-79.9463787,2766492989, ,0,0,Squirrel Hill South
17362, ,40.4478722,-79.9495451,2777941488, ,0,0,North Oakland
17363, ,40.4476904,-79.9499592,2777941498, ,0,0,North Oakland
17364, ,40.446393,-79.9484639,2777979082, ,0,0,North Oakland
17365, ,40.4470102,-79.9485357,2777979085, ,0,0,North Oakland
17366, ,40.4175719,-79.9244265,2778836867, ,0,0,Squirrel Hill South
17367, ,40.4168702,-79.9238827,2778836872, ,0,0,Squirrel Hill South
17368, ,40.4169273,-79.9228991,2778836878, ,0,0,Squirrel Hill South
17369, ,40.4258763,-79.9229375,2778836879, ,0,0,Squirrel Hill South
17370, ,40.4259366,-79.9227886,2778836880, ,0,0,Squirrel Hill South
17371, ,40.4257533,-79.9218062,2778836881, ,0,0,Squirrel Hill South
17372, ,40.4409467,-80.0775131,2781581762, ,1,0,
17373, ,40.4439964,-80.0723878,2781581767, ,1,0,
17374, ,40.4341066,-80.063682,2781581775, ,1,0,
17375, ,40.4707699,-79.9258771,2781736384, ,0,0,East Liberty
17376, ,40.469514,-79.9223285,2781736385, ,0,0,East Liberty
17377, ,40.4703941,-79.9248153,2781737033, ,0,0,East Liberty
17378, ,40.4676391,-79.9264542,2781737034, ,0,0,East Liberty
17379, ,40.4693926,-79.9248178,2781737970, ,0,0,East Liberty
17380, ,40.4700553,-79.923858,2781737974, ,0,0,East Liberty
17381, ,40.4690442,-79.9238632,2781738121, ,0,0,East Liberty
17382, ,40.4686694,-79.9228291,2781738122, ,0,0,East Liberty
17383, ,40.4688617,-79.9233597,2781738639, ,0,0,East Liberty
17384, ,40.4696996,-79.9228528,2781738640, ,0,0,East Liberty
17385, ,40.4684898,-79.9271046,2781744780, ,0,0,East Liberty
17386, ,40.4671409,-79.9250387,2781745642, ,0,0,East Liberty
17387, ,40.4673064,-79.9255035,2781746347, ,0,0,East Liberty
17388, ,40.468045,-79.9250715,2781746349, ,0,0,East Liberty
17389, ,40.4298892,-79.9232458,2791788710, ,0,0,Squirrel Hill South
17390, ,40.4299339,-79.9234668,2791788715, ,0,0,Squirrel Hill South
17391, ,40.4301299,-79.9234399,2791788716, ,0,0,Squirrel Hill South
17392,turning_circle,40.4811597,-79.9657729,2805525661, ,1,0,
17393, ,40.447769,-79.9735342,2805525665, ,0,0,Middle Hill
17394, ,40.4404484,-79.9648237,2807996451, ,0,0,West Oakland
17395, ,40.4409337,-79.968242,2807996473, ,0,0,Terrace Village
17396, ,40.4404822,-79.9688575,2807997941, ,0,0,Terrace Village
17397, ,40.4606439,-80.0072613,2810380032, ,0,0,Fineview
17398, ,40.4619657,-80.0055362,2810382529, ,0,0,Fineview
17399, ,40.4619377,-80.0026209,2810382531, ,0,0,Fineview
17400, ,40.4616132,-80.0058849,2810382546, ,0,0,Fineview
17401, ,40.4612839,-80.0020202,2810382590, ,0,0,Fineview
17402, ,40.460795,-80.0055098,2810382592, ,0,0,Fineview
17403, ,40.3584033,-79.9078327,2813309334, ,1,0,
17404, ,40.3584927,-79.9082834,2813309335, ,1,0,
17405, ,40.3586338,-79.9085743,2813309337, ,1,0,
17406, ,40.3588426,-79.9083825,2813309346, ,1,0,
17407, ,40.4540532,-79.8671635,2816103049, ,0,0,East Hills
17408, ,40.4541552,-79.8690849,2816103054, ,0,0,East Hills
17409, ,40.4543035,-79.8696965,2816103056, ,0,0,East Hills
17410, ,40.3894969,-79.9359557,2816747695, ,0,0,Hays
17411, ,40.4353074,-79.9459338,2831336175, ,0,0,Squirrel Hill South
17412, ,40.4281324,-79.9234262,2837327542, ,0,0,Squirrel Hill South
17413, ,40.4236438,-79.9404625,2837327543, ,0,0,Greenfield
17414, ,40.4166316,-79.9255174,2837377907, ,0,0,Squirrel Hill South
17415, ,40.416592,-79.9256933,2837377908, ,0,0,Squirrel Hill South
17416, ,40.4149687,-79.9216227,2837377911, ,0,0,Squirrel Hill South
17417, ,40.4146951,-79.9211659,2837377912, ,0,0,Squirrel Hill South
17418, ,40.4181173,-79.9207827,2837377917, ,0,0,Squirrel Hill South
17419, ,40.4936537,-80.0379648,2842317527, ,1,0,
17420, ,40.4846003,-80.0339192,2842317531, ,0,0,Brighton Heights
17421, ,40.4845282,-80.0340493,2842317532, ,0,0,Brighton Heights
17422, ,40.4202674,-79.9404231,2843784132, ,0,0,Greenfield
17423, ,40.4239425,-79.934839,2843784149, ,0,0,Greenfield
17424, ,40.4239304,-79.9346796,2843784150, ,0,0,Greenfield
17425, ,40.4398113,-79.8986127,2844393264, ,0,0,Point Breeze
17426, ,40.4396438,-79.8987143,2844393266, ,0,0,Point Breeze
17427, ,40.444578,-79.897215,2844434004, ,0,0,Point Breeze
17428, ,40.4296575,-79.9008223,2844434034, ,0,0,Squirrel Hill South
17429, ,40.4296079,-79.9008489,2844434035, ,0,0,Squirrel Hill South
17430, ,40.4255833,-79.8875721,2844526009, ,1,0,
17431, ,40.4203389,-79.9427403,2845584445, ,0,0,Greenfield
17432, ,40.4215037,-79.9377307,2845584446, ,0,0,Greenfield
17433, ,40.4216355,-79.9429796,2845584447, ,0,0,Greenfield
17434, ,40.4234782,-79.9423555,2845584449, ,0,0,Greenfield
17435, ,40.4380396,-79.9174683,2846140296, ,0,0,Squirrel Hill South
17436, ,40.4380387,-79.9169761,2846142601, ,0,0,Squirrel Hill South
17437, ,40.4382185,-79.9177484,2846142602, ,0,0,Squirrel Hill North
17438, ,40.4387313,-79.9178157,2846142607, ,0,0,Squirrel Hill North
17439, ,40.4346427,-79.9237184,2846160473, ,0,0,Squirrel Hill South
17440, ,40.4345524,-79.924446,2846160476, ,0,0,Squirrel Hill South
17441,traffic_signals,40.4229901,-79.9608479,2847670436, ,0,0,South Side Flats
17442, ,40.4238996,-79.9628658,2847670441, ,0,0,South Side Flats
17443, ,40.3589757,-79.9026221,2847699054, ,1,0,
17444, ,40.494232,-80.0327489,2847744080, ,1,0,
17445, ,40.4618207,-79.8660836,2847766027, ,1,0,
17446, ,40.4152069,-80.0113562,2849801263, ,0,0,Mount Washington
17447, ,40.4379778,-80.0537152,2849816133, ,0,0,Crafton Heights
17448, ,40.4386351,-80.0478859,2849816148, ,0,0,Crafton Heights
17449, ,40.4511417,-79.8683266,2853417987, ,0,0,East Hills
17450, ,40.4515657,-79.8762285,2853420505, ,0,0,East Hills
17451, ,40.4515753,-79.8742255,2853420506, ,0,0,East Hills
17452, ,40.4527146,-79.8666589,2853420514, ,0,0,East Hills
17453, ,40.4531072,-79.8753995,2853420520, ,0,0,East Hills
17454, ,40.4558512,-79.8638839,2853420547, ,1,0,
17455, ,40.4569271,-79.8779099,2853420558, ,0,0,East Hills
17456, ,40.4619135,-79.8717846,2853420603, ,1,0,
17457, ,40.4350273,-79.9448565,2861423387, ,0,0,Squirrel Hill South
17458, ,40.4351689,-79.9472021,2861423394, ,0,0,Squirrel Hill South
17459,turning_circle,40.4329406,-80.0235784,2862154801, ,0,0,Duquesne Heights
17460, ,40.4334113,-80.0253402,2862154804, ,0,0,Duquesne Heights
17461, ,40.4336099,-80.0251599,2862154808, ,0,0,Duquesne Heights
17462, ,40.4337613,-80.0255325,2862154809, ,0,0,Duquesne Heights
17463, ,40.4349731,-80.0225826,2862154811, ,0,0,Duquesne Heights
17464, ,40.4354665,-80.022731,2862154812, ,0,0,Duquesne Heights
17465, ,40.454159,-80.0094388,2865693753, ,0,0,Allegheny Center
17466, ,40.4535579,-80.0104983,2865711247, ,0,0,Allegheny Center
17467, ,40.4580358,-79.946614,2867994454, ,0,0,Bloomfield
17468, ,40.4602063,-79.9472979,2867994478, ,0,0,Bloomfield
17469, ,40.4628594,-79.9476254,2867995030, ,0,0,Bloomfield
17470, ,40.4595686,-79.9493024,2867995056, ,0,0,Bloomfield
17471, ,40.4557446,-79.9502405,2867995068, ,0,0,Bloomfield
17472, ,40.4598531,-79.9474824,2867995115, ,0,0,Bloomfield
17473, ,40.4520196,-80.0033567,2867995119, ,0,0,Allegheny Center
17474, ,40.4588007,-79.9480506,2867995201, ,0,0,Bloomfield
17475, ,40.4566029,-79.9500395,2867995227, ,0,0,Bloomfield
17476, ,40.4516825,-80.002286,2867995241, ,0,0,Allegheny Center
17477, ,40.4529806,-80.0026212,2867995272, ,0,0,Allegheny Center
17478, ,40.4595123,-79.9476596,2867995297, ,0,0,Bloomfield
17479, ,40.4491695,-79.8640318,2875699770, ,1,0,
17480, ,40.4492066,-79.8638816,2875699771, ,1,0,
17481, ,40.4505457,-79.8581321,2875699781, ,1,0,
17482, ,40.4515616,-79.8580032,2875699789, ,1,0,
17483, ,40.433533,-80.0200466,2877113134, ,0,0,Duquesne Heights
17484, ,40.407067,-80.0342607,2889465274, ,0,0,Banksville
17485, ,40.4093931,-80.0320843,2889465283, ,0,0,Banksville
17486, ,40.4159159,-80.0300098,2889465291, ,0,0,Banksville
17487, ,40.4164962,-80.0299819,2889465292, ,0,0,Banksville
17488, ,40.4400005,-80.0094957,2900130682, ,0,0,Central Business District
17489, ,40.470521,-80.0641933,2919134005, ,1,0,
17490, ,40.4706522,-80.0643603,2919134006, ,1,0,
17491, ,40.4708503,-80.0656573,2919134015, ,1,0,
17492, ,40.4701443,-80.0655857,2919142465, ,1,0,
17493, ,40.4702425,-80.065223,2919142466, ,1,0,
17494, ,40.4704245,-80.0645859,2919142469, ,1,0,
17495, ,40.4700805,-80.0639222,2919142485, ,1,0,
17496, ,40.4695001,-80.0651866,2919142489, ,1,0,
17497, ,40.4692978,-80.0650613,2919142490, ,1,0,
17498, ,40.4689422,-80.0638355,2919142492, ,1,0,
17499, ,40.4687071,-80.0630001,2919142499, ,1,0,
17500, ,40.4690385,-80.0627146,2921794539, ,1,0,
17501, ,40.4686749,-80.0628829,2921794540, ,1,0,
17502, ,40.4696305,-80.0636514,2921794541, ,1,0,
17503, ,40.4689759,-80.0639583,2921794542, ,1,0,
17504, ,40.46815,-80.0623635,2921794543, ,1,0,
17505, ,40.4686367,-80.0641173,2921794544, ,1,0,
17506, ,40.4709104,-80.0613006,2921794546, ,1,0,
17507, ,40.4438794,-79.8782337,2924115562, ,1,0,
17508, ,40.44434,-79.879595,2924115569, ,1,0,
17509, ,40.4446528,-79.8757975,2924115570, ,1,0,
17510, ,40.4485592,-79.8674604,2924115602, ,1,0,
17511, ,40.4934335,-80.0285767,2924125878, ,1,0,
17512, ,40.4943657,-80.0433897,2924129229, ,1,0,
17513, ,40.4951121,-80.043186,2924129268, ,1,0,
17514, ,40.495355,-80.0409695,2924129271, ,1,0,
17515,turning_circle,40.4952822,-80.0222629,2924129276, ,1,0,
17516, ,40.4958518,-80.0425693,2924129299, ,1,0,
17517, ,40.4960311,-80.0431142,2924129306, ,1,0,
17518,stop,40.4963354,-80.0227289,2924129326, ,1,0,
17519,turning_circle,40.4980048,-80.0246183,2924129380, ,1,0,
17520,turning_circle,40.4985667,-80.0390322,2924129399, ,1,0,
17521,turning_circle,40.4986761,-80.0304173,2924129404, ,1,0,
17522, ,40.502268,-80.03412,2924129512, ,1,0,
17523, ,40.5022196,-80.0340236,2924130462, ,1,0,
17524, ,40.4915072,-80.0543517,2924134742, ,1,0,
17525, ,40.49164,-80.0545393,2924134744, ,1,0,
